t,y0,y1,y2,error_norm,h
98.6986986987,0.6187217838,0.0000061893,0.3812720269,0.1913003819,0.9756481052
98.7987987988,0.6186067858,0.0000061879,0.3813870263,0.1913003819,0.9756481052
98.8988988989,0.6184918920,0.0000061861,0.3815019218,0.1913003819,0.9756481052
98.9989989990,0.6183771025,0.0000061838,0.3816167136,0.1913003819,0.9756481052
99.0990990991,0.6182624174,0.0000061806,0.3817314019,0.1913003819,0.9756481052
99.1991991992,0.6181478369,0.0000061762,0.3818459869,0.1913003819,0.9756481052
99.2992992993,0.6180333598,0.0000061714,0.3819604688,0.1300005802,0.7833585045
99.3993993994,0.6179189844,0.0000061682,0.3820748475,0.1300005802,0.7833585045
99.4994994995,0.6178047107,0.0000061660,0.3821891233,0.1300005802,0.7833585045
99.5995995996,0.6176905391,0.0000061645,0.3823032964,0.1300005802,0.7833585045
99.6996996997,0.6175764699,0.0000061630,0.3824173671,0.1300005802,0.7833585045
99.7997997998,0.6174625033,0.0000061611,0.3825313356,0.1300005802,0.7833585045
99.8998998999,0.6173486398,0.0000061581,0.3826452021,0.1300005802,0.7833585045
100.0000000000,0.6172348795,0.0000061536,0.3827589669,0.1300005802,0.7833585045
