t,m,p,error_norm,h
23.8859714929,0.6158395284,14.0296353532,0.0910367976,0.2500000000
23.9459864966,0.6084287398,14.0026511565,0.0910367976,0.2500000000
24.0060015004,0.6011120216,13.9712133696,0.0910367976,0.2500000000
24.0660165041,0.5938883934,13.9354958631,0.0910367976,0.2500000000
24.1260315079,0.5867568833,13.8956712154,0.0756083747,0.2500000000
24.1860465116,0.5797165286,13.8519100360,0.0756083747,0.2500000000
24.2460615154,0.5727663763,13.8043806895,0.0756083747,0.2500000000
24.3060765191,0.5659054830,13.7532488179,0.0756083747,0.2500000000
24.3660915229,0.5591329150,13.6986772766,0.0788189863,0.2500000000
24.4261065266,0.5524477490,13.6408258041,0.0788189863,0.2500000000
24.4861215304,0.5458490720,13.5798507790,0.0788189863,0.2500000000
24.5461365341,0.5393359815,13.5159050338,0.0788189863,0.2500000000
24.6061515379,0.5329075857,13.4491378179,0.0625068451,0.2500000000
24.6661665416,0.5265630035,13.3796946327,0.0625068451,0.2500000000
24.7261815454,0.5203013649,13.3077171630,0.0625068451,0.2500000000
24.7861965491,0.5141218108,13.2333431841,0.0625068451,0.2500000000
24.8462115529,0.5080234935,13.1567065240,0.0558406980,0.2500000000
24.9062265566,0.5020055761,13.0779370929,0.0558406980,0.2500000000
24.9662415604,0.4960672336,12.9971608250,0.0558406980,0.2500000000
25.0262565641,0.4902076520,12.9144997062,0.0558406980,0.2500000000
25.0862715679,0.4844260290,12.8300718085,0.0558406980,0.2500000000
25.1462865716,0.4787215736,12.7439913194,0.0497906880,0.2500000000
25.2063015754,0.4730935067,12.6563685397,0.0497906880,0.2500000000
25.2663165791,0.4675410605,12.5673099753,0.0497906880,0.2500000000
25.3263315829,0.4620634793,12.4769184173,0.0497906880,0.2500000000
25.3863465866,0.4566600186,12.3852929698,0.0433939031,0.2500000000
25.4463615904,0.4513299461,12.2925291083,0.0433939031,0.2500000000
25.5063765941,0.4460725410,12.1987187674,0.0433939031,0.2500000000
25.5663915979,0.4408870945,12.1039504547,0.0433939031,0.2500000000
25.6264066017,0.4357729093,12.0083092725,0.0382180181,0.2500000000
25.6864216054,0.4307293005,11.9118770185,0.0382180181,0.2500000000
25.7464366092,0.4257555945,11.8147322694,0.0382180181,0.2500000000
25.8064516129,0.4208511301,11.7169505060,0.0382180181,0.2500000000
25.8664666167,0.4160152575,11.6186041311,0.0326189414,0.2500000000
25.9264816204,0.4112473392,11.5197625765,0.0326189414,0.2500000000
25.9864966242,0.4065467496,11.4204923951,0.0326189414,0.2500000000
26.0465116279,0.4019128749,11.3208573845,0.0326189414,0.2500000000
26.1065266317,0.3973451134,11.2209186071,0.0283864129,0.2500000000
26.1665416354,0.3928428753,11.1207344887,0.0283864129,0.2500000000
26.2265566392,0.3884055829,11.0203609105,0.0283864129,0.2500000000
26.2865716429,0.3840326705,10.9198513269,0.0283864129,0.2500000000
26.3465866467,0.3797235845,10.8192567927,0.0261850291,0.2500000000
26.4066016504,0.3754777830,10.7186260425,0.0261850291,0.2500000000
26.4666166542,0.3712947367,10.6180055842,0.0261850291,0.2500000000
26.5266316579,0.3671739281,10.5174398028,0.0261850291,0.2500000000
26.5866466617,0.3631148519,10.4169710023,0.0261850291,0.2500000000
26.6466616654,0.3591170148,10.3166394566,0.0259322669,0.2500000000
26.7066766692,0.3551799358,10.2164835103,0.0259322669,0.2500000000
26.7666916729,0.3513031462,10.1165396584,0.0259322669,0.2500000000
26.8267066767,0.3474861892,10.0168426053,0.0259322669,0.2500000000
26.8867216804,0.3437286206,9.9174252931,0.0275613752,0.2500000000
26.9467366842,0.3400300083,9.8183190001,0.0275613752,0.2500000000
27.0067516879,0.3363899325,9.7195534039,0.0275613752,0.2500000000
27.0667666917,0.3328079859,9.6211566479,0.0275613752,0.2500000000
27.1267816954,0.3292837734,9.5231553583,0.0309063656,0.2500000000
27.1867966992,0.3258169124,9.4255747308,0.0309063656,0.2500000000
27.2468117029,0.3224070329,9.3284385835,0.0309063656,0.2500000000
27.3068267067,0.3190537775,9.2317694259,0.0309063656,0.2500000000
27.3668417104,0.3157568010,9.1355884702,0.0357275431,0.2500000000
27.4268567142,0.3125157710,9.0399157020,0.0357275431,0.2500000000
27.4868717179,0.3093303681,8.9447699285,0.0357275431,0.2500000000
27.5468867217,0.3062002853,8.8501688437,0.0357275431,0.2500000000
27.6069017254,0.3031252285,8.7561290395,0.0418383540,0.2500000000
27.6669167292,0.3001049163,8.6626660593,0.0418383540,0.2500000000
27.7269317329,0.2971390805,8.5697944444,0.0418383540,0.2500000000
27.7869467367,0.2942274659,8.4775277910,0.0418383540,0.2500000000
27.8469617404,0.2913698302,8.3858787649,0.0491506118,0.2500000000
27.9069767442,0.2885659443,8.2948591386,0.0491506118,0.2500000000
27.9669917479,0.2858155923,8.2044798371,0.0491506118,0.2500000000
28.0270067517,0.2831185719,8.1147509850,0.0491506118,0.2500000000
28.0870217554,0.2804746939,8.0256819260,0.0491506118,0.2500000000
28.1470367592,0.2778837825,7.9372812451,0.0576587895,0.2500000000
28.2070517629,0.2753456758,7.8495568153,0.0576587895,0.2500000000
28.2670667667,0.2728602255,7.7625158331,0.0576587895,0.2500000000
28.3270817704,0.2704272969,7.6761648427,0.0576587895,0.2500000000
28.3870967742,0.2680467694,7.5905097482,0.0674110275,0.2500000000
28.4471117779,0.2657185361,7.5055558576,0.0674110275,0.2500000000
28.5071267817,0.2634425046,7.4213079093,0.0674110275,0.2500000000
28.5671417854,0.2612185965,7.3377700994,0.0674110275,0.2500000000
28.6271567892,0.2590467475,7.2549460885,0.0784852193,0.2500000000
28.6871717929,0.2569269079,7.1728390385,0.0784852193,0.2500000000
28.7471867967,0.2548590429,7.0914516356,0.0784852193,0.2500000000
28.8072018005,0.2528431321,7.0107861166,0.0784852193,0.2500000000
28.8672168042,0.2508791698,6.9308442738,0.0909703180,0.2500000000
28.9272318080,0.2489671652,6.8516274842,0.0909703180,0.2500000000
28.9872468117,0.2471071431,6.7731367298,0.0909703180,0.2500000000
29.0472618155,0.2452991432,6.6953726225,0.0909703180,0.2500000000
29.1072768192,0.2435432205,6.6183354079,0.1049518837,0.2500000000
29.1672918230,0.2418394454,6.5420249877,0.1049518837,0.2500000000
29.2273068267,0.2401879043,6.4664409383,0.1049518837,0.2500000000
29.2873218305,0.2385886995,6.3915825328,0.1049518837,0.2500000000
29.3473368342,0.2370419488,6.3174487456,0.1204998365,0.2500000000
29.4073518380,0.2355477863,6.2440382678,0.1204998365,0.2500000000
29.4673668417,0.2341063627,6.1713495256,0.1204998365,0.2500000000
29.5273818455,0.2327178448,6.0993806978,0.1204998365,0.2500000000
29.5873968492,0.2313824163,6.0281297227,0.1204998365,0.2500000000
29.6474118530,0.2301002772,5.9575943067,0.1376572388,0.2500000000
29.7074268567,0.2288716449,5.8877719436,0.1376572388,0.2500000000
29.7674418605,0.2276967540,5.8186599268,0.1376572388,0.2500000000
29.8274568642,0.2265758561,5.7502553582,0.1376572388,0.2500000000
29.8874718680,0.2255092203,5.6825551527,0.1564296062,0.2500000000
29.9474868717,0.2244971335,5.6155560560,0.1564296062,0.2500000000
30.0075018755,0.2235399004,5.5492546542,0.1564296062,0.2500000000
30.0675168792,0.2226378439,5.4836473826,0.1564296062,0.2500000000
30.1275318830,0.2217913046,5.4187305287,0.1767747853,0.2500000000
30.1875468867,0.2210006419,5.3545002469,0.1767747853,0.2500000000
30.2475618905,0.2202662338,5.2909525665,0.1767747853,0.2500000000
30.3075768942,0.2195884769,5.2280834008,0.1767747853,0.2500000000
30.3675918980,0.2189677868,5.1658885485,0.1985938524,0.2500000000
30.4276069017,0.2184045980,5.1043637053,0.1985938524,0.2500000000
30.4876219055,0.2178993648,5.0435044718,0.1985938524,0.2500000000
30.5476369092,0.2174525608,4.9833063609,0.1985938524,0.2500000000
30.6076519130,0.2170646791,4.9237647997,0.2217237970,0.2500000000
30.6676669167,0.2167362327,4.8648751376,0.2217237970,0.2500000000
30.7276819205,0.2164677549,4.8066326541,0.2217237970,0.2500000000
30.7876969242,0.2162597992,4.7490325650,0.2217237970,0.2500000000
30.8477119280,0.2161129393,4.6920700240,0.2177005819,0.2441215165
30.9077269317,0.2160277694,4.6357401289,0.2177005819,0.2441215165
30.9677419355,0.2160049050,4.5800379288,0.2177005819,0.2441215165
31.0277569392,0.2160449823,4.5249584286,0.2177005819,0.2441215165
31.0877719430,0.2161486583,4.4704965918,0.2381770551,0.2441215165
31.1477869467,0.2163166113,4.4166473440,0.2381770551,0.2441215165
31.2078019505,0.2165495415,4.3634055794,0.2381770551,0.2441215165
31.2678169542,0.2168481705,4.3107661653,0.2381770551,0.2441215165
31.3278319580,0.2172132412,4.2587239438,0.2260452561,0.2377449752
31.3878469617,0.2176455187,4.2072737344,0.2260452561,0.2377449752
31.4478619655,0.2181457900,4.1564103406,0.2260452561,0.2377449752
31.5078769692,0.2187148646,4.1061285522,0.2260452561,0.2377449752
31.5678919730,0.2193535736,4.0564231475,0.2434128806,0.2377449752
31.6279069767,0.2200627705,4.0072888958,0.2434128806,0.2377449752
31.6879219805,0.2208433319,3.9587205620,0.2434128806,0.2377449752
31.7479369842,0.2216961564,3.9107129091,0.2434128806,0.2377449752
31.8079519880,0.2226221652,3.8632606998,0.2274203607,0.2315268645
31.8679669917,0.2236223021,3.8163586985,0.2274203607,0.2315268645
31.9279819955,0.2246975340,3.7700016755,0.2274203607,0.2315268645
31.9879969992,0.2258488503,3.7241844085,0.2274203607,0.2315268645
32.0480120030,0.2270772631,3.6789016841,0.2411786151,0.2315268645
32.1080270068,0.2283838072,3.6341482999,0.2411786151,0.2315268645
32.1680420105,0.2297695407,3.5899190674,0.2411786151,0.2315268645
32.2280570143,0.2312355440,3.5462088134,0.2411786151,0.2315268645
32.2880720180,0.2327829202,3.5030123810,0.2240476475,0.2258722175
32.3480870218,0.2344127950,3.4603246318,0.2240476475,0.2258722175
32.4081020255,0.2361263171,3.4181404480,0.2240476475,0.2258722175
32.4681170293,0.2379246573,3.3764547334,0.2240476475,0.2258722175
32.5281320330,0.2398090087,3.3352624143,0.2342214843,0.2258722175
32.5881470368,0.2417805865,3.2945584417,0.2342214843,0.2258722175
32.6481620405,0.2438406284,3.2543377925,0.2342214843,0.2258722175
32.7081770443,0.2459903935,3.2145954702,0.2342214843,0.2258722175
32.7681920480,0.2482311622,3.1753265059,0.2178076229,0.2209962040
32.8282070518,0.2505642369,3.1365259604,0.2178076229,0.2209962040
32.8882220555,0.2529909407,3.0981889246,0.2178076229,0.2209962040
32.9482370593,0.2555126173,3.0603105203,0.2247177288,0.2209962040
33.0082520630,0.2581306306,3.0228859009,0.2247177288,0.2209962040
33.0682670668,0.2608463652,2.9859102534,0.2247177288,0.2209962040
33.1282820705,0.2636612248,2.9493787985,0.2247177288,0.2209962040
33.1882970743,0.2665766319,2.9132867906,0.2304767401,0.2209962040
33.2483120780,0.2695940282,2.8776295198,0.2304767401,0.2209962040
33.3083270818,0.2727148735,2.8424023125,0.2304767401,0.2209962040
33.3683420855,0.2759406448,2.8076005313,0.2304767401,0.2209962040
33.4283570893,0.2792728359,2.7732195758,0.2350159571,0.2209962040
33.4883720930,0.2827129574,2.7392548835,0.2350159571,0.2209962040
33.5483870968,0.2862625354,2.7057019310,0.2350159571,0.2209962040
33.6084021005,0.2899231106,2.6725562329,0.2382893418,0.2209962040
33.6684171043,0.2936962374,2.6398133432,0.2382893418,0.2209962040
33.7284321080,0.2975834846,2.6074688565,0.2382893418,0.2209962040
33.7884471118,0.3015864325,2.5755184074,0.2382893418,0.2209962040
33.8484621155,0.3057066726,2.5439576710,0.2167518754,0.2165311912
33.9084771193,0.3099458072,2.5127823639,0.2167518754,0.2165311912
33.9684921230,0.3143054486,2.4819882444,0.2167518754,0.2165311912
34.0285071268,0.3187872164,2.4515711127,0.2167518754,0.2165311912
34.0885221305,0.3233927375,2.4215268111,0.2174073966,0.2165311912
34.1485371343,0.3281236454,2.3918512251,0.2174073966,0.2165311912
34.2085521380,0.3329815781,2.3625402832,0.2174073966,0.2165311912
34.2685671418,0.3379681764,2.3335899572,0.2169794080,0.2165311912
34.3285821455,0.3430850833,2.3049962627,0.2169794080,0.2165311912
34.3885971493,0.3483339433,2.2767552597,0.2169794080,0.2165311912
34.4486121530,0.3537163988,2.2488630526,0.2169794080,0.2165311912
34.5086271568,0.3592340899,2.2213157903,0.2155234486,0.2165311912
34.5686421605,0.3648886529,2.1941096674,0.2155234486,0.2165311912
34.6286571643,0.3706817187,2.1672409239,0.2155234486,0.2165311912
34.6886721680,0.3766149095,2.1407058455,0.2155234486,0.2165311912
34.7486871718,0.3826898385,2.1145007643,0.2131168863,0.2165311912
34.8087021755,0.3889081084,2.0886220592,0.2131168863,0.2165311912
34.8687171793,0.3952713081,2.0630661562,0.2131168863,0.2165311912
34.9287321830,0.4017810108,2.0378295285,0.2098559683,0.2165311912
34.9887471868,0.4084387727,2.0129086972,0.2098559683,0.2165311912
35.0487621905,0.4152461314,1.9883002324,0.2098559683,0.2165311912
35.1087771943,0.4222046015,1.9640007526,0.2098559683,0.2165311912
35.1687921980,0.4293156738,1.9400069254,0.2058495319,0.2165311912
35.2288072018,0.4365808137,1.9163154689,0.2058495319,0.2165311912
35.2888222056,0.4440014573,1.8929231516,0.2058495319,0.2165311912
35.3488372093,0.4515790090,1.8698267931,0.2012163001,0.2165311912
35.4088522131,0.4593148395,1.8470232644,0.2012163001,0.2165311912
35.4688672168,0.4672102843,1.8245094894,0.2012163001,0.2165311912
35.5288822206,0.4752666387,1.8022824455,0.2012163001,0.2165311912
35.5888972243,0.4834851557,1.7803391635,0.1960865487,0.2165311912
35.6489122281,0.4918670447,1.7586767294,0.1960865487,0.2165311912
35.7089272318,0.5004134679,1.7372922850,0.1960865487,0.2165311912
35.7689422356,0.5091255355,1.7161830292,0.1960865487,0.2165311912
35.8289572393,0.5180043049,1.6953462183,0.1906066857,0.2165311912
35.8889722431,0.5270507780,1.6747791676,0.1906066857,0.2165311912
35.9489872468,0.5362658963,1.6544792529,0.1906066857,0.2165311912
36.0090022506,0.5456505376,1.6344439114,0.1849355720,0.2165311912
36.0690172543,0.5552055145,1.6146706428,0.1849355720,0.2165311912
36.1290322581,0.5649315713,1.5951570113,0.1849355720,0.2165311912
36.1890472618,0.5748293778,1.5759006474,0.1849355720,0.2165311912
36.2490622656,0.5848995278,1.5568992486,0.1792453644,0.2165311912
36.3090772693,0.5951425370,1.5381505820,0.1792453644,0.2165311912
36.3690922731,0.6055588373,1.5196524860,0.1792453644,0.2165311912
36.4291072768,0.6161487729,1.5014028725,0.1737223326,0.2165311912
36.4891222806,0.6269125983,1.4833997289,0.1737223326,0.2165311912
36.5491372843,0.6378504753,1.4656411199,0.1737223326,0.2165311912
36.6091522881,0.6489624665,1.4481251916,0.1737223326,0.2165311912
36.6691672918,0.6602485325,1.4308501725,0.1685620084,0.2165311912
36.7291822956,0.6717085297,1.4138143770,0.1685620084,0.2165311912
36.7891972993,0.6833422058,1.3970162082,0.1685620084,0.2165311912
36.8492123031,0.6951491932,1.3804541622,0.1685620084,0.2165311912
36.9092273068,0.7071290076,1.3641268298,0.1639732781,0.2165311912
36.9692423106,0.7192810452,1.3480329005,0.1639732781,0.2165311912
37.0292573143,0.7316045751,1.3321711681,0.1639732781,0.2165311912
37.0892723181,0.7440987360,1.3165405329,0.1601750081,0.2165311912
37.1492873218,0.7567625339,1.3011400065,0.1601750081,0.2165311912
37.2093023256,0.7695948373,1.2859687160,0.1601750081,0.2165311912
37.2693173293,0.7825943703,1.2710259114,0.1601750081,0.2165311912
37.3293323331,0.7957597097,1.2563109676,0.1573985851,0.2165311912
37.3893473368,0.8090892824,1.2418233905,0.1573985851,0.2165311912
37.4493623406,0.8225813586,1.2275628250,0.1573985851,0.2165311912
37.5093773443,0.8362340457,1.2135290601,0.1558875167,0.2165311912
37.5693923481,0.8500452862,1.1997220337,0.1558875167,0.2165311912
37.6294073518,0.8640128537,1.1861418407,0.1558875167,0.2165311912
37.6894223556,0.8781343440,1.1727887430,0.1558875167,0.2165311912
37.7494373593,0.8924071715,1.1596631734,0.1558952627,0.2165311912
37.8094523631,0.9068285664,1.1467657445,0.1558952627,0.2165311912
37.8694673668,0.9213955677,1.1340972585,0.1558952627,0.2165311912
37.9294823706,0.9361050154,1.1216587181,0.1558952627,0.2165311912
37.9894973743,0.9509535478,1.1094513315,0.1576831241,0.2165311912
38.0495123781,0.9659375969,1.0974765243,0.1576831241,0.2165311912
38.1095273818,0.9810533789,1.0857359535,0.1576831241,0.2165311912
38.1695423856,0.9962968889,1.0742315160,0.1615129295,0.2165311912
38.2295573893,1.0116638967,1.0629653582,0.1615129295,0.2165311912
38.2895723931,1.0271499412,1.0519398909,0.1615129295,0.2165311912
38.3495873968,1.0427503184,1.0411578062,0.1615129295,0.2165311912
38.4096024006,1.0584600789,1.0306220840,0.1676396242,0.2165311912
38.4696174044,1.0742740216,1.0203360087,0.1676396242,0.2165311912
38.5296324081,1.0901866846,1.0103031875,0.1676396242,0.2165311912
38.5896474119,1.1061923355,1.0005275660,0.1762983899,0.2165311912
38.6496624156,1.1222849675,0.9910134394,0.1762983899,0.2165311912
38.7096774194,1.1384582923,0.9817654719,0.1762983899,0.2165311912
38.7696924231,1.1547057265,0.9727887222,0.1762983899,0.2165311912
38.8297074269,1.1710203857,0.9640886541,0.1876878461,0.2165311912
38.8897224306,1.1873950784,0.9556711560,0.1876878461,0.2165311912
38.9497374344,1.2038222949,0.9475425657,0.1876878461,0.2165311912
39.0097524381,1.2202941941,0.9397096960,0.1876878461,0.2165311912
39.0697674419,1.2368025987,0.9321798462,0.2019491343,0.2165311912
39.1297824456,1.2533389861,0.9249608295,0.2019491343,0.2165311912
39.1897974494,1.2698944732,0.9180610047,0.2019491343,0.2165311912
39.2498124531,1.2864598063,0.9114892960,0.2191402010,0.2165311912
39.3098274569,1.3030253543,0.9052552139,0.2191402010,0.2165311912
39.3698424606,1.3195810970,0.8993688866,0.2191402010,0.2165311912
39.4298574644,1.3361166068,0.8938410985,0.2191402010,0.2165311912
39.4898724681,1.3526210430,0.8886833031,0.2153592906,0.2120709815
39.5498874719,1.3690831406,0.8839076569,0.2153592906,0.2120709815
39.6099024756,1.3854911954,0.8795270583,0.2153592906,0.2120709815
39.6699174794,1.4018330486,0.8755551789,0.2353163669,0.2120709815
39.7299324831,1.4180960805,0.8720064845,0.2353163669,0.2120709815
39.7899474869,1.4342671984,0.8688962756,0.2353163669,0.2120709815
39.8499624906,1.4503328172,0.8662407348,0.2353163669,0.2120709815
39.9099774944,1.4662788525,0.8640569449,0.2259707711,0.2067024127
39.9699924981,1.4820907114,0.8623629272,0.2259707711,0.2067024127
40.0300075019,1.4977532790,0.8611776890,0.2259707711,0.2067024127
40.0900225056,1.5132509059,0.8605212622,0.2456312203,0.2067024127
40.1500375094,1.5285674041,0.8604147272,0.2456312203,0.2067024127
40.2100525131,1.5436860406,0.8608802597,0.2456312203,0.2067024127
40.2700675169,1.5585895279,0.8619411858,0.2456312203,0.2067024127
40.3300825206,1.5732600229,0.8636220030,0.2307004887,0.2010353996
40.3900975244,1.5876791285,0.8659484217,0.2307004887,0.2010353996
40.4501125281,1.6018278979,0.8689474201,0.2307004887,0.2010353996
40.5101275319,1.6156868391,0.8726472838,0.2470102950,0.2010353996
40.5701425356,1.6292359271,0.8770776332,0.2470102950,0.2010353996
40.6301575394,1.6424546250,0.8822694717,0.2470102950,0.2010353996
40.6901725431,1.6553219118,0.8882552436,0.2470102950,0.2010353996
40.7501875469,1.6678163017,0.8950688555,0.2296041472,0.1956945904
40.8102025506,1.6799158907,0.9027457141,0.2296041472,0.1956945904
40.8702175544,1.6915984185,0.9113227860,0.2296041472,0.1956945904
40.9302325581,1.7028413057,0.9208386275,0.2394897347,0.1956945904
