t,y0,y1,y2,error_norm,h
73.3073307331,16.5427558584,15.5403023709,39.1213846996,0.2333150505,0.0028887692
73.3173317332,16.3475925168,13.4497035891,40.4484346243,0.2171079668,0.0027656174
73.3273327333,15.9652003461,11.2341122593,41.3544754030,0.2247145379,0.0027069899
73.3373337334,15.4063389346,8.9932926332,41.8329889124,0.2195217045,0.0026525733
73.3473347335,14.6900044988,6.8204827387,41.9063298720,0.2241120312,0.0026525733
73.3573357336,13.8415683897,4.7934289316,41.6201711979,0.2213158794,0.0026525733
73.3673367337,12.8903972709,2.9688379943,41.0354382544,0.2157752566,0.0026525733
73.3773377338,11.8673581959,1.3806645336,40.2196417210,0.2328040916,0.0026525733
73.3873387339,10.8025651395,0.0417025642,39.2392541134,0.5922981988,0.0023922822
73.3973397340,9.7236078805,-1.0526197815,38.1541339428,0.0526322264,0.0028850523
73.4073407341,8.6543671828,-1.9194665018,37.0142919569,0.0578323837,0.0037924315
73.4173417342,7.6144021156,-2.5838533683,35.8587474042,0.1183179696,0.0040210793
73.4273427343,6.6188174576,-3.0745895262,34.7159307272,0.1351864701,0.0040210793
73.4373437344,5.6784840646,-3.4211897270,33.6050270695,0.1550441603,0.0040210793
73.4473447345,4.8004836018,-3.6517766738,32.5377403612,0.1625924388,0.0040210793
73.4573457346,3.9886678703,-3.7918363981,31.5201052123,0.1635130046,0.0040210793
73.4673467347,3.2442500906,-3.8636271149,30.5541226803,0.1512397128,0.0040210793
73.4773477348,2.5663727426,-3.8860415597,29.6391151520,0.1339104756,0.0040210793
73.4873487349,1.9526195180,-3.8747539935,28.7727766616,0.1212462163,0.0042337378
73.4973497350,1.3994561016,-3.8425245093,27.9519419470,0.1084970162,0.0044697706
73.5073507351,0.9025961321,-3.7995727209,27.1731194648,0.1861623312,0.0046055291
73.5173517352,0.4572957727,-3.7539649003,26.4328392662,0.3953283611,0.0040043260
73.5273527353,0.0585841422,-3.7119821922,25.7278634451,0.6714595168,0.0034645205
73.5373537354,-0.2985616024,-3.6784534442,25.0552995111,0.1653604645,0.0029343437
73.5473547355,-0.6190875246,-3.6570462629,24.4126486475,0.1386290390,0.0031134019
73.5573557356,-0.9077720622,-3.6505158246,23.7978128963,0.1202076511,0.0032019946
73.5673567357,-1.1691655639,-3.6609140847,23.2090785844,0.1287102427,0.0033864701
73.5773577358,-1.4075537365,-3.6897634603,22.6450879698,0.1227883112,0.0034769518
73.5873587359,-1.6269395634,-3.7381994678,22.1048070437,0.1332731175,0.0036515179
73.5973597360,-1.8310391942,-3.8070866677,21.5874944881,0.1277377524,0.0037364026
73.6073607361,-2.0232881317,-3.8971118692,21.0926747385,0.1286883446,0.0038206433
73.6173617362,-2.2068547395,-4.0088580371,20.6201167216,0.1366335602,0.0039904853
73.6273627363,-2.3846586861,-4.1428618138,20.1698189528,0.1366923647,0.0040776980
73.6373637364,-2.5593924144,-4.2996570465,19.7420011408,0.1289791731,0.0041674397
73.6473647365,-2.7335441097,-4.4798062169,19.3371021462,0.1283871704,0.0042603958
73.6573657366,-2.9094209500,-4.6839212070,18.9557839912,0.1276146334,0.0043572038
73.6673667367,-3.0891716452,-4.9126743891,18.5989415483,0.1339630171,0.0045647738
73.6773677368,-3.2748074412,-5.1668006091,18.2677175141,0.1330095520,0.0046767386
73.6873687369,-3.4682208828,-5.4470902041,17.9635222405,0.1319385472,0.0047950488
73.6973697370,-3.6712016833,-5.7543727901,17.6880579391,0.1307253383,0.0049205456
73.7073707371,-3.8854490671,-6.0894911354,17.4433466545,0.1293219526,0.0050543337
73.7173717372,-4.1125799298,-6.4532640243,17.2317611912,0.1276554919,0.0051979273
73.7273727373,-4.3541320953,-6.8464366123,17.0560578586,0.1256348792,0.0053534201
73.7373737374,-4.6115618583,-7.2696163980,16.9194094150,0.1231811404,0.0055236096
73.7473747375,-4.8862348845,-7.7231926233,16.8254359322,0.1203183297,0.0057118458
73.7573757376,-5.1794094073,-8.2072367071,16.7782304101,0.1086733328,0.0057118458
73.7673767377,-5.4922105316,-8.7213813121,16.7823748237,0.1056986859,0.0059209079
73.7773777378,-5.8255943527,-9.2646759318,16.8429408612,0.1050500263,0.0061494471
73.7873787379,-6.1803005562,-9.8354176243,16.9654679087,0.1168864321,0.0063840652
73.7973797380,-6.5567921937,-10.4309569107,17.1559089054,0.1229909141,0.0065957239
73.8073807381,-6.9551816271,-11.0474812387,17.4205327436,0.1186740889,0.0065957239
73.8173817382,-7.3751420067,-11.6797816368,17.7657699125,0.1276464363,0.0067652678
73.8273827383,-7.8158046018,-12.3210134012,18.1979871211,0.1400788989,0.0069038025
73.8373837384,-8.2756434494,-12.9624676247,18.7231761743,0.1699262232,0.0069038025
73.8473847385,-8.7523507977,-13.5933787638,19.3465451583,0.2191123446,0.0069038025
73.8573857386,-9.2427090927,-14.2008019958,20.0720043187,0.2844785395,0.0064588379
73.8673867387,-9.7424686443,-14.7696034517,20.9015499048,0.3037114316,0.0062013608
73.8773877388,-10.2462433944,-15.2826134462,21.8345628406,0.3201673669,0.0057307446
73.8873887389,-10.7474412673,-15.7209953784,22.8670612312,0.3119546797,0.0053216859
73.8973897390,-11.2382486381,-16.0648777299,23.9909699625,0.2932818941,0.0049848432
73.9073907391,-11.7096904582,-16.2942787550,25.1934988469,0.2723827791,0.0047145797
73.9173917392,-12.1517868914,-16.3903213402,26.4567439333,0.2530395987,0.0045007366
73.9273927393,-12.5538228940,-16.3366877739,27.7576387668,0.2441755415,0.0043584216
73.9373937394,-12.9047380303,-16.1212052493,29.0683734858,0.2347179492,0.0042374527
73.9473947395,-13.1936297672,-15.7373927116,30.3573618977,0.2366662044,0.0041340688
73.9573957396,-13.4103456177,-15.1857536826,31.5907674597,0.2316192665,0.0040427478
73.9673967397,-13.5461203653,-14.4745856902,32.7345046648,0.2180486156,0.0038747292
73.9773977398,-13.5941980552,-13.6201099975,33.7565293229,0.2181649968,0.0037924569
73.9873987399,-13.5503693041,-12.6458097104,34.6291465442,0.2283885580,0.0037121372
73.9973997400,-13.4133561223,-11.5809890217,35.3310245326,0.2328919784,0.0036363796
74.0074007401,-13.1849908996,-10.4587043030,35.8486261615,0.2272144943,0.0035613485
74.0174017402,-12.8701615103,-9.3133338675,36.1768583751,0.2332504435,0.0035613485
74.0274027403,-12.4765261076,-8.1781153398,36.3188734889,0.2325256045,0.0035613485
74.0374037404,-12.0140322988,-7.0829712106,36.2851016234,0.2198629184,0.0035613485
74.0474047405,-11.4942994938,-6.0528696992,36.0917128117,0.1968639911,0.0035613485
74.0574057406,-10.9299357910,-5.1068533155,35.7587738780,0.1665769332,0.0035613485
74.0674067407,-10.3338605540,-4.2577444257,35.3083703953,0.1441726584,0.0035613485
74.0774077408,-9.7186927621,-3.5124352305,34.7629176545,0.1228298966,0.0036421020
74.0874087409,-9.0962472913,-2.8726066590,34.1438079717,0.1182993268,0.0038813354
74.0974097410,-8.4771611726,-2.3357001872,33.4704586856,0.1090550076,0.0040514702
74.1074107411,-7.8706534731,-1.8959807094,32.7597544411,0.0994689210,0.0044302828
74.1174117412,-7.2844083045,-1.5455637815,32.0258288754,0.0992263123,0.0047512187
74.1274127413,-6.7245614462,-1.2753235461,31.2801061760,0.1111419283,0.0050452986
74.1374137414,-6.1957669789,-1.0756378293,30.5315182905,0.1192675331,0.0051515797
74.1474147415,-5.7013200443,-0.9369589160,29.7868222145,0.1291992438,0.0052719777
74.1574157416,-5.2433141593,-0.8502201637,29.0509573239,0.1288031912,0.0053775910
74.1674167417,-4.8228151952,-0.8071009122,28.3274000393,0.1462292641,0.0054980174
74.1774177418,-4.4400382578,-0.8001770824,27.6184889645,0.1667859414,0.0054980174
74.1874187419,-4.0945176514,-0.8229848584,26.9257064159,0.2098705284,0.0053820182
74.1974197420,-3.7852635325,-0.8700219972,26.2499115615,0.2340628340,0.0052121033
74.2074207421,-3.5109016036,-0.9367071837,25.5915264619,0.2383249928,0.0050481251
74.2174217422,-3.2697942819,-1.0193134903,24.9506798302,0.2315566672,0.0049087033
74.2274227423,-3.0601432523,-1.1148879823,24.3273149432,0.2206921363,0.0047977678
74.2374237424,-2.8800742986,-1.2211661107,23.7212685106,0.2287166776,0.0047977678
74.2474247425,-2.7277059114,-1.3364868096,23.1323269147,0.2317991781,0.0047977678
74.2574257426,-2.6012034817,-1.4597121337,22.5602654522,0.2306569122,0.0047977678
74.2674267427,-2.4988210059,-1.5901537272,22.0048752762,0.2258387699,0.0047977678
74.2774277428,-2.4189322060,-1.7275073115,21.4659818185,0.2126438387,0.0047977678
74.2874287429,-2.3600528595,-1.8717956075,20.9434576355,0.2004308284,0.0047977678
74.2974297430,-2.3208559783,-2.0233195880,20.4372319218,0.1859684467,0.0047977678
74.3074307431,-2.3001812885,-2.1826176151,19.9472983689,0.1697283319,0.0047977678
74.3174317432,-2.2970402757,-2.3504318032,19.4737226110,0.1521046959,0.0047977678
74.3274327433,-2.3106178658,-2.5276808221,19.0166501810,0.1336155158,0.0047977678
74.3374337434,-2.3402716352,-2.7154382836,18.5763156722,0.1274656530,0.0048985358
74.3474347435,-2.3855292732,-2.9149158135,18.1530536518,0.1205688672,0.0050204536
74.3574357436,-2.4460848639,-3.1274498871,17.7473117822,0.1127192186,0.0051686472
74.3674367437,-2.5217944133,-3.3544914819,17.3596665541,0.1035491434,0.0053506341
74.3774377438,-2.6126709136,-3.5975975614,16.9908420182,0.1034354965,0.0057046758
74.3874387439,-2.7188791139,-3.8584233482,16.6417318994,0.1014729876,0.0059114137
74.3974397440,-2.8407300455,-4.1387142484,16.3134254793,0.0881493784,0.0063690007
74.4074407441,-2.9786752327,-4.4402961616,16.0072376270,0.0670220014,0.0070621296
74.4174417442,-3.1333003957,-4.7650627257,15.7247433434,0.0622335658,0.0075685606
74.4274427443,-3.3053183241,-5.1149578052,15.4678170996,0.0950006075,0.0080944946
74.4374437444,-3.4955604497,-5.4919512157,15.2386771772,0.1350913166,0.0080944946
74.4474447445,-3.7049664970,-5.8980053321,15.0399349255,0.1837878186,0.0079300071
74.4574457446,-3.9345713780,-6.3350297304,14.8746486126,0.2019477006,0.0079300071
74.4674467447,-4.1854883088,-6.8048205436,14.7463809702,0.2137521940,0.0079300071
74.4774477448,-4.4588868685,-7.3089806357,14.6592588100,0.2222269491,0.0079300071
74.4874487449,-4.7559644527,-7.8488162230,14.6180320059,0.2218657140,0.0077661576
74.4974497450,-5.0779092526,-8.4252050107,14.6281277446,0.2429617273,0.0077661576
74.5074507451,-5.4258526267,-9.0384307381,14.6956939406,0.2376255623,0.0075537155
74.5174517452,-5.8008084486,-9.6879792607,14.8276232191,0.2550426271,0.0072767513
74.5274527453,-6.2035967850,-10.3722921477,15.0315457725,0.2861878186,0.0072767513
74.5374537454,-6.6347492035,-11.0884755997,15.3157756324,0.2578635520,0.0069948419
74.5474547455,-7.0943933280,-11.8319664372,15.6891908298,0.2422994485,0.0067629486
74.5574557456,-7.5821147466,-12.5961624557,16.1610238280,0.2434769676,0.0067629486
74.5674567457,-8.0967957566,-13.3720330983,16.7405351281,0.1964918341,0.0066225110
74.5774577458,-8.6364325839,-14.1477387991,17.4365422051,0.1799168900,0.0066225110
74.5874587459,-9.1979358081,-14.9083022976,18.2567778391,0.2224046005,0.0066225110
74.5974597460,-9.7769235121,-15.6353940142,19.2070622805,0.2702420053,0.0064119482
74.6074607461,-10.3675223575,-16.3073121411,20.2902906260,0.3379980246,0.0058609287
74.6174617462,-10.9621989742,-16.8992534732,21.5052685648,0.3501109160,0.0053484027
74.6274627463,-11.5516513853,-17.3839767365,22.8454712048,0.3325876232,0.0049263633
74.6374637464,-12.1247965543,-17.7329468213,24.2978539944,0.3059051516,0.0045912193
74.6474647465,-12.6688934720,-17.9180077849,25.8419009026,0.2795798866,0.0043292329
74.6574657466,-13.1698386436,-17.9135579190,27.4491401724,0.2570002997,0.0041257625
74.6674667467,-13.6126597949,-17.6990924779,29.0833718090,0.2383905288,0.0039235547
74.6774677468,-13.9822123325,-17.2618533815,30.7018111630,0.2407507563,0.0038222681
74.6874687469,-14.2640520060,-16.5992089138,32.2572445081,0.2347331010,0.0037333681
74.6974697470,-14.4454200997,-15.7203218447,33.7011171745,0.2195625530,0.0035729990
74.7074707471,-14.5162420822,-14.6466925062,34.9872623912,0.2317337733,0.0034954214
74.7174717472,-14.4700166749,-13.4113062103,36.0757838047,0.2175228178,0.0033470118
74.7274727473,-14.3044694060,-12.0563579683,36.9364940050,0.2199929697,0.0032734194
74.7374737474,-14.0218680382,-10.6298153607,37.5513375978,0.2384684596,0.0032734194
74.7474747475,-13.6289445259,-9.1813291717,37.9154010538,0.2223295747,0.0032050221
74.7574757476,-13.1364294355,-7.7581323065,38.0363906898,0.2198492807,0.0032050221
74.7674767477,-12.5582651089,-6.4015402155,37.9327625690,0.2073817516,0.0032050221
74.7774777478,-11.9106086203,-5.1444961301,37.6309249670,0.1864715451,0.0032050221
74.7874787479,-11.2107554114,-4.0103542674,37.1620456119,0.1596011518,0.0032050221
74.7974797480,-10.4761079998,-3.0128436392,36.5589712761,0.1296030137,0.0032050221
74.8074807481,-9.7232871719,-2.1569691363,35.8536401109,0.1276804802,0.0033734031
74.8174817482,-8.9674454627,-1.4405155262,35.0751938006,0.1048346143,0.0034886914
74.8274827483,-8.2218045277,-0.8558188080,34.2488311777,0.1026973831,0.0038466469
74.8374837484,-7.4974066134,-0.3915301697,33.3953224030,0.0750240590,0.0043387912
74.8474847485,-6.8030493025,-0.0341863779,32.5310350302,0.2362792673,0.0050529756
74.8574857486,-6.1453622798,0.2305114768,31.6683042774,0.1634478909,0.0045317790
74.8674867487,-5.5289830635,0.4167380834,30.8159945969,0.1470229200,0.0045317790
74.8774877488,-4.9567926218,0.5378826813,29.9801319094,0.1443638873,0.0045317790
74.8874887489,-4.4301788522,0.6061405184,29.1645228472,0.1545953378,0.0045317790
74.8974897490,-3.9493038608,0.6323020284,28.3713108050,0.1771863954,0.0045317790
74.9074907491,-3.5133584844,0.6256864044,27.6014448368,0.2153030183,0.0045317790
74.9174917492,-3.1207938234,0.5941735582,26.8550557297,0.2436737685,0.0044354013
74.9274927493,-2.7695244564,0.5442978295,26.1317448451,0.2658590321,0.0043042205
74.9374937494,-2.4571015493,0.4813760416,25.4307972036,0.2588596021,0.0039998641
74.9474947495,-2.1808564584,0.4096505124,24.7513324481,0.2635151912,0.0038453878
74.9574957496,-1.9380168745,0.3324340051,24.0924071458,0.2960219395,0.0036943190
74.9674967497,-1.7257983750,0.2522484156,23.4530804887,0.2734483256,0.0034005158
74.9774977498,-1.5414745682,0.1709524400,22.8324534892,0.2903412518,0.0031815261
74.9874987499,-1.3824290489,0.0898558412,22.2296897250,0.3035372700,0.0028870589
74.9974997500,-1.2461922204,0.0098195040,21.6440237952,0.5834309043,0.0023776071
75.0075007501,-1.1304657720,-0.0686585366,21.0747620381,0.1225461936,0.0023123935
75.0175017502,-1.0331372884,-0.1453703136,20.5212787510,0.1108510173,0.0025812070
75.0275027503,-0.9522871389,-0.2203372894,19.9830101341,0.1154720390,0.0027831001
75.0375037504,-0.8861894770,-0.2937606112,19.4594474228,0.1127775033,0.0029696809
75.0475047505,-0.8333088861,-0.3659809762,18.9501301208,0.1244878876,0.0031605635
75.0575057506,-0.7922939384,-0.4374468666,18.4546398641,0.1190431252,0.0032528478
75.0675067507,-0.7619687015,-0.5086899902,17.9725951895,0.1304157242,0.0034302964
75.0775077508,-0.7413230217,-0.5803068713,17.5036473176,0.1244573587,0.0035167390
75.0875087509,-0.7295022388,-0.6529456483,17.0474769636,0.1330224400,0.0036908820
75.0975097510,-0.7257968411,-0.7272972526,16.6037921409,0.1242673147,0.0037816529
75.1075107511,-0.7296324478,-0.8040902566,16.1723269015,0.1226040025,0.0038774696
75.1175117512,-0.7405604085,-0.8840887868,15.7528409605,0.1277146254,0.0040933815
75.1275127513,-0.7582492247,-0.9680929933,15.3451201671,0.1248145299,0.0042182893
75.1375137514,-0.7824769393,-1.0569416600,14.9489778062,0.1212412543,0.0043587438
75.1475147515,-0.8131245888,-1.1515166131,14.5642567435,0.1036220086,0.0045190547
75.1575157516,-0.8501707732,-1.2527486556,14.1908324616,0.1075919998,0.0048005221
75.1675167517,-0.8936873731,-1.3616248107,13.8286170658,0.1059948966,0.0050900619
75.1775177518,-0.9438364194,-1.4791967031,13.4775643813,0.1028228814,0.0054173120
75.1875187519,-1.0008681080,-1.6065899377,13.1376763030,0.1055412187,0.0057741094
75.1975197520,-1.0651199400,-1.7450143637,12.8090106116,0.1134045541,0.0059345015
75.2075207521,-1.1370169587,-1.8957751129,12.4916905191,0.1375720448,0.0060768540
75.2175217522,-1.2170730473,-2.0602843029,12.1859162736,0.1649318611,0.0060768540
75.2275227523,-1.3058932448,-2.2400732715,11.8919792238,0.1795333251,0.0060768540
75.2375237524,-1.4041770235,-2.4368051624,11.6102788271,0.2062210005,0.0060768540
75.2475247525,-1.5127224595,-2.6522876165,11.3413431749,0.2277555823,0.0060768540
75.2575257526,-1.6324312086,-2.8884852273,11.0858537308,0.2138144981,0.0059552852
75.2675267527,-1.7643141591,-3.1475312632,10.8446750794,0.2254273677,0.0059552852
75.2775277528,-1.9094976028,-3.4317379776,10.6188906259,0.2321968431,0.0059552852
75.2875287529,-2.0692296954,-3.7436045537,10.4098453329,0.2337758786,0.0059552852
75.2975297530,-2.2448868891,-4.0858213768,10.2191966945,0.2332726005,0.0059552852
75.3075307531,-2.4379799146,-4.4612688631,10.0489752846,0.2277291731,0.0059552852
75.3175317532,-2.6501587274,-4.8730084582,9.9016563033,0.2229919971,0.0059552852
75.3275327533,-2.8832156176,-5.3242626249,9.7802435168,0.2094722577,0.0059552852
75.3375337534,-3.1390854260,-5.8183796481,9.6883668658,0.1906894364,0.0059552852
75.3475347535,-3.4198414422,-6.3587778015,9.6303946722,0.1796041772,0.0059552852
75.3575357536,-3.7276850995,-6.9488618864,9.6115606280,0.1558427845,0.0059552852
75.3675367537,-4.0649270261,-7.5919033281,9.6381045201,0.1358702065,0.0059552852
75.3775377538,-4.4339562946,-8.2908728843,9.7174236804,0.1314572597,0.0059552852
75.3875387539,-4.8371938501,-9.0482127879,9.8582290042,0.1437874431,0.0059552852
75.3975397540,-5.2770251540,-9.8655330854,10.0706948201,0.1867414874,0.0059552852
75.4075407541,-5.7557059971,-10.7432153264,10.3665854275,0.2165688084,0.0059552852
75.4175417542,-6.2752343686,-11.6799066622,10.7593321282,0.2487388122,0.0058057845
75.4275427543,-6.8371804929,-12.6718901786,11.2640229578,0.2581872831,0.0056232268
75.4375437544,-7.4424667965,-13.7123243208,11.8972529962,0.2475416359,0.0054502257
75.4475447545,-8.0910902963,-14.7903587836,12.6767668345,0.2209292846,0.0053141209
75.4575457546,-8.7817824789,-15.8901591606,13.6208090651,0.2115548193,0.0053141209
75.4675467547,-9.5116069739,-16.9899109224,14.7470878135,0.1664534706,0.0053141209
75.4775477548,-10.2755045041,-18.0609273674,16.0712581251,0.1358007211,0.0054869133
75.4875487549,-11.0658087891,-19.0670545897,17.6048579511,0.2697491648,0.0054869133
75.4975497550,-11.8717768010,-19.9646408905,19.3526935750,0.3408561400,0.0049399443
75.5075507551,-12.6792012650,-20.7033996816,21.3097869852,0.3503390118,0.0044943495
75.5175517552,-13.4701994627,-21.2285105640,23.4581712228,0.3304057553,0.0041406445
75.5275527553,-14.2232935314,-21.4842283059,25.7640359858,0.2888724960,0.0037494786
75.5375537554,-14.9139031580,-21.4190589330,28.1759378877,0.2540179010,0.0034827797
75.5475547555,-15.5153492208,-20.9921954963,30.6249113582,0.2572707534,0.0033734014
75.5575557556,-16.0004053893,-20.1804230021,33.0272330626,0.2279484081,0.0031986925
75.5675567557,-16.3433323276,-18.9842294512,35.2902113228,0.2355524935,0.0031248830
75.5775577558,-16.5222000557,-17.4316023313,37.3206865519,0.2217141654,0.0029857375
75.5875587559,-16.5211819218,-15.5781578705,39.0350866426,0.2206684139,0.0028525215
75.5975597560,-16.3324342677,-13.5029366248,40.3691791086,0.2281069179,0.0027911412
75.6075607561,-15.9571990757,-11.3002684122,41.2854366323,0.2339406581,0.0027295632
75.6175617562,-15.4058941198,-9.0691999931,41.7763763492,0.2243150555,0.0026743317
75.6275627563,-14.6971571044,-6.9026528686,41.8632477105,0.2308966285,0.0026743317
75.6375637564,-13.8560245781,-4.8784573565,41.5906530485,0.2271477374,0.0026743317
75.6475647565,-12.9115848163,-3.0537294766,41.0186242539,0.2212681518,0.0026743317
75.6575657566,-11.8945029426,-1.4630397564,40.2140384052,0.2305254720,0.0026743317
75.6675667567,-10.8347736981,-0.1198790570,39.2430130757,0.3542471903,0.0024898584
75.6775677568,-9.7599448460,0.9796514450,38.1652989133,0.0583138879,0.0027690907
75.6875687569,-8.6939190729,1.8521360332,37.0309858007,0.0496725859,0.0037246760
75.6975697570,-7.6563244633,2.5221374533,35.8792915075,0.1143670198,0.0040269416
75.7075707571,-6.6623649535,3.0181431192,34.7389039195,0.1322317749,0.0040269416
75.7175717572,-5.7230259062,3.3694634221,33.6292785978,0.1527923289,0.0040269416
75.7275727573,-4.8455072629,3.6041114069,32.5623727335,0.1613238992,0.0040269416
75.7375737574,-4.0337747078,3.7475335093,31.5444407312,0.1618375087,0.0040269416
75.7475747575,-3.2891457942,3.8219961210,30.5776637620,0.1530876594,0.0040269416
75.7575757576,-2.6108550757,3.8464297630,29.6615051003,0.1263081400,0.0040269416
75.7675767577,-1.9965650893,3.8365624514,28.7937644741,0.1125469070,0.0041301331
75.7775777578,-1.4428073794,3.8052144426,27.9713527639,0.1053056355,0.0043895541
75.7875787579,-0.9453494006,3.7626656224,27.1908308440,0.2303030403,0.0045495813
75.7975797580,-0.4994904347,3.7170388250,26.4487628133,0.3574834364,0.0041162484
75.8075807581,-0.1002935016,3.6746659641,25.7419309483,0.8446782515,0.0033074249
75.8175817582,0.2572380799,3.6404199459,25.0674526711,0.2043927924,0.0029693527
75.8275827583,0.5780305601,3.6180055704,24.4228315488,0.1325108445,0.0030352833
75.8375837584,0.8668476680,3.6102086409,23.8059664762,0.1288769935,0.0032100017
75.8475847585,1.1282290628,3.6191057347,23.2151364984,0.1191280144,0.0033038648
75.8575857586,1.3664528594,3.6462385851,22.6489733788,0.1299021154,0.0034878873
75.8675867587,1.5855167846,3.6927574786,22.1064299609,0.1246749791,0.0035764727
75.8775877588,1.7891334489,3.7595379787,21.5867494176,0.1345827626,0.0037482269
75.8875887589,1.9807360482,3.8472749098,21.0894384079,0.1286152916,0.0038328504
75.8975897590,2.1634915100,3.9565570403,20.6142457662,0.1291420578,0.0039177455
75.9075907591,2.3403186795,4.0879253859,20.1611474521,0.1365598146,0.0040916202
75.9175917592,2.5139096337,4.2419175332,19.7303379380,0.1363466963,0.0041821170
75.9275927593,2.6867525857,4.4190999076,19.3222279083,0.1359290667,0.0042759062
75.9375937594,2.8611551609,4.6200894354,18.9374479882,0.1274004056,0.0043736148
75.9475947595,3.0392670450,4.8455656273,18.5768581534,0.1264760110,0.0044758354
75.9575957596,3.2231011933,5.0962736710,18.2415624508,0.1254243677,0.0045831504
75.9675967597,3.4145528872,5.3730187206,17.9329286353,0.1242458062,0.0046961702
75.9775977598,3.6154160008,5.6766511477,17.6526122777,0.1229194910,0.0048155895
75.9875987599,3.8273958536,6.0080421089,17.4025847945,0.1213986317,0.0049422711
75.9975997600,4.0521180053,6.3680483668,17.1851646568,0.1196074151,0.0050773633
76.0076007601,4.2911322873,6.7574648929,17.0030507326,0.1174448422,0.0052224540
76.0176017602,4.5459112753,7.1769633912,16.8593562680,0.1148084353,0.0053797425
76.0276027603,4.8178422864,7.6270145416,16.7576413744,0.1116696879,0.0055521453
76.0376037604,5.1082118528,8.1077915269,16.7019410383,0.1082741823,0.0057430492
76.0476047605,5.4181814859,8.6190523350,16.6967845546,0.1171243045,0.0059548684
76.0576057606,5.7487534208,9.1599985324,16.7472008836,0.1156759814,0.0061847550
76.0676067607,6.1007249691,9.7291088709,16.8587027509,0.1180220700,0.0064157501
76.0776077608,6.4746301542,10.3239473242,17.0372403807,0.1115019910,0.0064157501
76.0876087609,6.8706674240,10.9409472159,17.2891136499,0.1215644127,0.0066164866
76.0976097610,7.2886127653,11.5751765399,17.6208296041,0.1334036112,0.0067733623
76.1076107611,7.7277181626,12.2200938659,18.0388905590,0.1289794276,0.0067733623
76.1176117612,8.1865966998,12.8673109068,18.5494980567,0.1358433101,0.0067733623
76.1276127613,8.6630971797,13.5063851505,19.1581588667,0.2072190349,0.0067733623
76.1376137614,9.1541737549,14.1246754954,19.8691847281,0.2387286265,0.0065611634
76.1476147615,9.6557588682,14.7073028890,20.6850851709,0.2946251003,0.0061203374
76.1576157616,10.1626516858,15.2372661439,21.6058683424,0.3086359144,0.0058934035
76.1676167617,10.6684378395,15.6957672466,22.6282833584,0.3122413439,0.0054656180
76.1776177618,11.1654599863,16.0627965769,23.7450643873,0.2991182007,0.0051042035
76.1876187619,11.6448609953,16.3180137885,24.9442638791,0.2799757108,0.0048097352
76.1976197620,12.0967215359,16.4419298393,26.2087885460,0.2604988930,0.0045745052
76.2076207621,12.5103102230,16.4173497334,27.5162671925,0.2430120183,0.0043363459
76.2176217622,12.8744561090,16.2309766108,28.8393754518,0.2338804303,0.0042173477
76.2276227623,13.1780398698,15.8750149462,30.1467100862,0.2261327770,0.0041153712
76.2376237624,13.4105822747,15.3485588178,31.4042404523,0.2313085890,0.0040250034
76.2476247625,13.5628887795,14.6585290367,32.5772712079,0.2297732834,0.0039405865
76.2576257626,13.6276913540,13.8199469516,33.6327446203,0.2181126513,0.0037761951
76.2676267627,13.6002172714,12.8554100457,34.5416170135,0.2282871325,0.0036963015
76.2776277628,13.4786141943,11.7937567829,35.2809924860,0.2244029947,0.0036210071
76.2876287629,13.2641731993,10.6680505819,35.8357080991,0.2222404019,0.0035465347
76.2976297630,12.9613157376,9.5131390293,36.1991449420,0.2328938097,0.0035465347
76.3076307631,12.5773422857,8.3631201130,36.3731712750,0.2320646415,0.0035465347
76.3176317632,12.1219730388,7.2490515431,36.3672744445,0.2193657743,0.0035465347
76.3276327633,11.6067374153,6.1971736188,36.1970681665,0.2050305655,0.0035465347
76.3376337634,11.0442842435,5.2278027223,35.8824406533,0.1768462125,0.0035465347
76.3476347635,10.4476864014,4.3549247524,35.4456245552,0.1438608748,0.0035465347
76.3576357636,9.8298038860,3.5864076678,34.9094291984,0.1226607448,0.0036273892
76.3676367637,9.2027516780,2.9246805095,34.2957998896,0.1182116496,0.0038661994
76.3776377638,8.5774981567,2.3676986624,33.6247830852,0.1089583335,0.0040359754
76.3876387639,7.9636004513,1.9100250321,32.9139004728,0.1026666559,0.0042780081
76.3976397640,7.3690677974,1.5438908706,32.1778812539,0.0988876795,0.0047363043
76.4076407641,6.8003339614,1.2601437923,31.4286731461,0.1109348617,0.0050314780
76.4176417642,6.2623148790,1.0490329432,30.6756451596,0.1194171248,0.0051375484
76.4276427643,5.7585269085,0.9008155712,29.9259026509,0.1296677608,0.0052565503
76.4376437644,5.2912431764,0.8061930817,29.1846505455,0.1329651077,0.0053819742
76.4476447645,4.8616691477,0.7565984985,28.4555584809,0.1308566165,0.0053819742
76.4576457646,4.4701227740,0.7443631842,27.7410982960,0.1609839821,0.0053819742
76.4676467647,4.1162086782,0.7627911830,27.0428379293,0.2256326917,0.0053819742
76.4776477648,3.7989794206,0.8061668675,26.3616858064,0.2545140613,0.0052261619
76.4876487649,3.5170798077,0.8697174052,25.6980864635,0.2571861560,0.0050575491
76.4976497650,3.2688724144,0.9495470523,25.0521720433,0.2465300888,0.0049081379
76.5076507651,3.0525440766,1.0425560783,24.4238761740,0.2316028943,0.0047865694
76.5176517652,2.8661941743,1.1463535415,23.8130172403,0.2161720261,0.0046901215
